id,eqn,stdev,etoh_pdc,ppoh,btoh,ibutoh,ptoh,btd,pyr,lac__D,ac,adpac,etylace,ppylace,ibutylace,etylbte,ppylbte,btylbte,ibutylbte,etylpte,ibutylpte,ptylpte
3OXCOAT,oxadpcoa_c + coa_c  -> accoa_c + succoa_c ,0.183338380344928,2.84953233030609e-16,1.35308095997008e-15,1.71901797268668e-16,3.15032044948611e-15,3.6002928820202e-168,5.58758602001139e-16,1.38247472017374e-16,8.39791152549562e-17,2.12919542579124e-168,-0.81991416267194,1.23769002212833e-16,2.49551738077385e-16,7.46869144581697e-17,6.03046548219355e-17,-1.0160624321309e-168,4.27004352186359e-17,2.66893862161525e-18,1.69271071284468e-15,1.11249128090116e-14,3.74799084974044e-15
NADH17pp,4 h_c + mqn8_c + nadh_c  -> 3 h_p + nad_c + mql8_c ,0.17127608525308,0.00416764266288417,0.307417701818825,0.00416654067631636,0.00265864565472856,0.296530690662259,0.246646681791843,0.492474958338461,0.00395556842344795,0.00414925689799685,0.409215497287928,0.00253808196631015,0.241918409200242,0.388597826872362,0.00322073356626209,0.291223665266407,0.00346752084345136,0.00178838159210577,0.291223870563302,0.221399621866548,0.315996906237854
NADH18pp,4 h_c + 2dmmq8_c + nadh_c  -> 3 h_p + nad_c + 2dmmql8_c ,0.171269535035157,0.00418238428945981,0.30741770360938,0.00418348790846401,0.00269903374506909,0.296530690662402,0.246646683962471,0.492474958477634,0.00396593110459085,0.00414925697361913,0.40921549737393,0.0025454820406257,0.241918409630827,0.38859782745385,0.00323013943801194,0.291223665266803,0.0034823754145936,0.00179721384267127,0.291223871034846,0.221399629402928,0.315996907459034
FRD3,fum_c + 2dmmql8_c  -> 2dmmq8_c + succ_c ,0.171269535012845,0.00418238435385764,0.307417703725677,0.00418348795055493,0.00269903419541881,0.296530690662402,0.246646684009205,0.492474958485973,0.00396593111979358,0.00414925697361913,0.409215497377268,0.00254548205394167,0.241918409637269,0.388597827492211,0.00323013944757241,0.291223665266803,0.00348237543746578,0.00179721384750636,0.291223871037495,0.22139962947438,0.315996907470225
FRD2,fum_c + mql8_c  -> succ_c + mqn8_c ,0.171262966685952,0.00419714161698835,0.307417705524551,0.00420045083602709,0.00273969596268615,0.296530690662259,0.246646686182789,0.492474958625273,0.00397629984560406,0.00414925689799685,0.409215497463398,0.0025528907833336,0.241918410071148,0.388597828073854,0.00323955229093995,0.291223665266407,0.00349724321635188,0.00180605202567049,0.291223871517009,0.221399637082577,0.315996908705533
PGL,h2o_c + 6pgl_c  -> h_c + 6pgc_c ,0.17033025265407,0.0716939721129507,0.374935215018659,0.0716939856659822,0.00252038551745913,0.320039305401063,0.170387245567985,0.0321379480471577,0.132921964779715,4.86161477309801e-30,0.434706196942429,0.085301692462508,0.479145728779435,0.210808296172026,0.0556398260735113,0.314631547083357,0.0599439828392049,0.538948624580982,0.314631756528665,0.259175787443155,0.0284486727935216
G6PDH2r,nadp_c + g6p_c  <=> h_c + 6pgl_c + nadph_c ,0.17033025265407,0.0716939721129507,0.374935215018659,0.0716939856659822,0.00252038551745913,0.320039305401063,0.170387245567985,0.0321379480471577,0.132921964779715,4.86161477309801e-30,0.434706196942429,0.085301692462508,0.479145728779435,0.210808296172026,0.0556398260735113,0.314631547083357,0.0599439828392049,0.538948624580982,0.314631756528665,0.259175787443155,0.0284486727935216
PGI,g6p_c  <=> f6p_c ,0.168558489254684,0.928306027781382,0.625064784740199,0.9283060142709,0.997479613556697,0.679960694598937,0.829612754360455,0.929153836955054,0.867078035186333,1,0.56529380303437,0.914698307510855,0.520854271198627,0.789191703742375,0.944360173905985,0.685368452916643,0.94005601711334,0.461051375408999,0.685368243467168,0.740824212452301,0.97155132718954
EDA,2ddg6p_c  -> g3p_c + pyr_c ,0.152201382135196,4.62292691573218e-11,6.03101031737845e-10,2.40637348715447e-11,2.18396736808347e-09,9.25541901860304e-30,2.70268259958078e-11,8.55776371121402e-12,0.129195492781781,3.95256569936544e-30,2.01855232843324e-12,0.0829102565467669,0.446586320893419,2.45078072805714e-10,1.59182894752355e-10,5.06187054283184e-30,5.10205060887105e-11,0.537261870581842,1.58757602731617e-12,3.97435718669976e-11,6.340069999284e-12
EDD,6pgc_c  -> h2o_c + 2ddg6p_c ,0.152201382135196,4.62292691573218e-11,6.03101031737845e-10,2.40637348715447e-11,2.18396736808347e-09,9.25541901860304e-30,2.70268259958078e-11,8.55776371121402e-12,0.129195492781781,3.95256569936544e-30,2.01855232843324e-12,0.0829102565467669,0.446586320893419,2.45078072805714e-10,1.59182894752355e-10,5.06187054283184e-30,5.10205060887105e-11,0.537261870581842,1.58757602731617e-12,3.97435718669976e-11,6.340069999284e-12
DHAPT,pep_c + dha_c  -> dhap_c + pyr_c ,0.147895979119548,0.40507010353597,0.164188052618054,0.405070101956136,0.422747795110402,0.266444864660249,0.216560788873193,8.42552038407761e-12,0.362382704732915,0.418287825559933,4.09614046320027e-12,0.387396536384127,1.32224837042049e-11,0.108157328353009,0.411241759128052,0.279006392339381,0.409617819713454,0.193662641409441,0.279005899870922,0.337723275581075,0.319986594830521
F6PA,f6p_c  <=> g3p_c + dha_c ,0.147895979105729,0.405070103495483,0.164188052567403,0.405070101928437,0.422747794887018,0.266444864660249,0.216560788845034,4.69642400745271e-12,0.362382704725821,0.418287825559933,2.29165001547379e-12,0.387396536378212,1.0588896670404e-11,0.108157328336177,0.411241759123393,0.279006392339381,0.409617819701009,0.193662641407332,0.279005899869198,0.337723275536485,0.31998659482349
GND,6pgc_c + nadp_c  -> ru5p__D_c + nadph_c + co2_c ,0.146742890893865,0.0716939720667276,0.374935214415609,0.0716939856419156,0.00252038333356448,0.320039305401063,0.170387245540979,0.0321379480386059,0.00372647199793708,9.09049073732568e-31,0.434706196940412,0.00239143591574664,0.0325594078860249,0.210808295926948,0.0556398259143311,0.314631547083357,0.0599439827881856,0.00168675399913938,0.314631756527173,0.259175787403859,0.0284486727873074
GAPD,nad_c + g3p_c + pi_c  <=> 13dpg_c + h_c + nadh_c ,0.14112244474067,1.94777145636756,1.84682792832431,1.94777144651946,1.98098196291987,1.8834561567661,1.93334017652323,1.97664528505432,1.84268573509804,1.97184422484575,1.84440019732136,1.89904472845561,1.52531398761759,1.91669732656378,1.95956642044269,1.88530100980628,1.95643858065849,1.45001042043153,1.88530093835459,1.89907854503959,1.97927534625161
PGK,3pg_c + atp_c  <=> 13dpg_c + adp_c ,0.141122444740669,-1.94777145636755,-1.84682792832431,-1.94777144651946,-1.98098196291987,-1.8834561567661,-1.93334017652323,-1.97664528505432,-1.84268573509804,-1.97184422484575,-1.84440019732136,-1.89904472845561,-1.52531398761759,-1.91669732656378,-1.95956642044269,-1.88530100980628,-1.95643858065849,-1.45001042043153,-1.88530093835458,-1.89907854503957,-1.9792753462516
ENO,2pg_c  <=> pep_c + h2o_c ,0.14027615286282,1.92752997522267,1.82733382763569,1.92752996147771,1.96841311460208,1.87640851863517,1.92629253836907,1.96790411254667,1.82410229041988,1.95237632331014,1.83675835079038,1.88711893963752,1.51338910744866,1.90768568137268,1.94443299260521,1.87828357035739,1.94013446896545,1.4415987915438,1.87828349774166,1.8886975573039,1.97124338400805
PGM,2pg_c  <=> 3pg_c ,0.140276152855902,-1.92752997520493,-1.82733382759601,-1.92752996146697,-1.96841311444428,-1.87640851863517,-1.92629253835561,-1.96790411254398,-1.82410229041473,-1.95237632331014,-1.83675835078931,-1.88711893963291,-1.51338910744635,-1.90768568135996,-1.94443299260199,-1.87828357035739,-1.94013446895813,-1.44159879154207,-1.87828349774081,-1.88869755728331,-1.97124338400479
TPI,dhap_c  <=> g3p_c ,0.137622321877903,0.964194227358149,0.863171348347883,0.964194220667316,0.991519404927697,0.889174204083921,0.939058223872402,0.983973689474089,0.85826568137895,0.988165680066513,0.850600351092734,0.909043044292469,0.569381588670887,0.924252489255241,0.972253949414578,0.890994555654279,0.970107584894196,0.457062542819726,0.890994485148344,0.907501080092209,0.98579201741443
SUCCt1pp,succ_p  <=> succ_c ,0.136179357274521,-0.00613929782988437,-5.8592274922986e-11,-0.00613929896905624,-0.00393919629111767,1.68252311780361e-15,-2.81027850638838e-11,-0.493351489495841,-0.00582422596448448,-0.00610142302963138,-1.78106668438105e-12,-0.00373765414431388,-3.9866488083138e-12,-0.389501480264673,-0.00474295830689851,-1.74793221561773e-15,-0.00510986162220616,-0.00263628343504362,-1.80427116608994e-12,-7.08537761436109e-11,-1.67054606136926e-11
CS,accoa_c + h2o_c + oaa_c  -> h_c + cit_c + coa_c ,0.110589114003396,0.022580721276289,0.0125989261915544,0.0225805401789427,0.00812317750601409,0.323381642417569,0.298439588947749,0.00564936996790407,0.012010374359194,0.0125819937821842,0.076351191679375,0.00770756933074573,0.00770698207565387,0.00582417492587015,0.0097806481419165,0.0328899919077147,0.0105372544432385,0.00543638779967337,0.0431211527133205,0.0246817454006048,0.328827311148883
FADRx,h_c + nadh_c + fad_c  -> fadh2_c + nad_c ,0.10501383371683,0.0257382665785446,0.0256139050642679,0.307919882447127,0.0165145969825029,0.00896149800038313,0.00896149765897012,0.0114852986636732,0.0244173664647725,0.0255794819795336,0.00971706989907848,0.0156696651584378,0.0156684713100988,0.0118406809344865,0.215485532900478,0.200067585758348,0.315887063884289,0.1663626317944,0.00892310000923696,0.0132000529831832,0.0102131255329011
ACOAD1fr,fadh2_c + b2coa_c  -> btcoa_c + fad_c ,0.103537262743673,0.00419050394019927,0.0041705251278981,0.286372003571418,0.00269010426740585,0.00145900201216729,0.00146069061797987,0.00187013426426273,0.00397536466975333,0.00416453986562747,0.00158206117457085,0.0025512087048504,0.00255107437900589,0.00192795074411151,0.198838567887068,0.192597237489231,0.297952331781202,0.157109731981377,0.00145343254604169,0.002154482597827,0.00166370341649133
HXCT,accoa_c + hxa_c  -> ac_c + hxcoa_c ,0.103331083949781,0.0162505693166512,4.03825757917663e-11,0.0162502565450775,5.52529148344232e-09,0.321177658923684,0.196467551916404,1.20022912949895e-11,7.72785904651003e-12,1.17783225583126e-30,0.0739613834382601,6.10411240325143e-12,2.42867813380753e-12,2.79848541137442e-11,4.95666767750013e-12,0.0306954523433811,1.92155619367688e-11,3.07127500435538e-12,0.0409266127666135,0.0214353384187151,0.32631550337228
FACOAE60,h2o_c + hxcoa_c  -> h_c + hxa_c + coa_c ,0.103331083948096,0.0162505693215445,5.3524100062186e-11,0.0162502565480998,5.56858637422626e-09,0.321177658923684,0.196467551920102,1.28149568906439e-11,9.36824459584571e-12,1.60599002987672e-30,0.0739613834385457,7.64786866164896e-12,3.26498203067488e-12,3.19847375134981e-11,5.97558899771038e-12,0.0306954523433811,2.13830178659855e-11,3.62799236784191e-12,0.040926612766759,0.0214353384241128,0.326315503373025
ACCOAL,atp_c + ppa_c + coa_c  -> adp_c + pi_c + ppcoa_c ,0.102528005198139,0.00206089470922147,0.208298792382117,0.00206079671476009,0.00133305639045302,0.198860464605552,0.165604463077887,0.000922825075754786,0.00195480389958949,0.00204770195890235,0.274082596922759,0.00125470664825208,0.177107031673561,0.000953691330592559,0.00159192584057281,0.195317419998368,0.00171507628273006,0.00088483393273904,0.195317558382397,0.149328060251761,0.212001820851807
PPCSCT,ppcoa_c + succ_c  -> ppa_c + succoa_c ,0.101701945781729,0.00206052657232387,0.208298789388866,0.00206049532913029,0.0013218227116295,0.198860464605552,0.165604460379323,0.000918945639560632,0.00195468898118259,0.00204770195890235,0.27408259683856,0.00125447892003585,0.156442125968685,0.000946664915776049,0.00159179171406468,0.195317419998368,0.00171494474445319,0.000884764366587189,0.195317557515104,0.149328049471417,0.212001819373347
RPE,ru5p__D_c  <=> xu5p__D_c ,0.0987346762877736,0.0386593355510145,0.240864309906549,0.0386593428431577,-0.00418214575589363,0.210178357994469,0.110410318075483,0.0173482135453567,-0.00618343399486609,-0.00908027980980499,0.286354737208319,-0.00396817328538824,0.0161442318440047,0.136335624093837,0.0300346363103863,0.2065868169325,0.0323580401946218,-0.00279887571104302,0.206586956035691,0.16809806439549,0.0153402964606663
CITL,cit_c  -> ac_c + oaa_c ,0.0977928685472323,0.00992062445477373,2.2960553501661e-11,0.00992044094745095,2.66190233996931e-09,0.318973675430196,0.094495516475337,6.19999659654177e-12,4.26440899773705e-12,6.794807526196e-31,0.0715715751981301,3.39467841478813e-12,1.38615546771188e-12,1.49155523908276e-11,2.69917092078154e-12,0.0285009127790937,1.01013322688149e-11,1.66254960332074e-12,0.0387320728389761,0.0181889245115211,0.323803695592739
FBA,fdp_c  <=> dhap_c + g3p_c ,0.0860155674771612,0.332155447622421,0.395847810766603,0.332155443888492,0.34203209683906,0.352810188771828,0.422647850112222,0.588893440937948,0.298666968682603,0.343378273520167,0.481932407591476,0.31371768335921,0.319905437714074,0.476275134197644,0.334026367312154,0.346723821271172,0.333513256709849,0.158554676343211,0.346724060543506,0.325337361115603,0.398166240326611
PFK,atp_c + f6p_c  -> h_c + adp_c + fdp_c ,0.0860155674766109,0.332155447632128,0.395847810787468,0.332155443894494,0.342032096923841,0.352810188771828,0.422647850119619,0.588893440939466,0.298666968685359,0.343378273520167,0.481932407592043,0.313717683361759,0.319905437715406,0.476275134204645,0.334026367313872,0.346723821271172,0.33351325671373,0.15855467634417,0.34672406054393,0.325337361127255,0.398166240328398
PYK,pep_c + h_c + adp_c  -> atp_c + pyr_c ,0.0724452487016602,0.145829314017579,1.30841991404438e-09,0.145829317645405,0.16143141362554,2.800956991582e-27,1.0997506194835e-09,7.37299308535221e-12,0.127431472610535,0.149819104078435,3.47649633429888e-12,0.147357706677968,1.19942760151909e-11,2.8138648628274e-10,0.154430783918166,3.54801467998598e-27,0.152209126621561,0.0702159304629246,1.17321555563658e-09,0.0247718946222638,1.80844962449949e-09
SUCASPtpp,asp__L_p + succ_c  <=> succ_p + asp__L_c ,0.0680896786428806,0.00306964887689604,-5.35892560156362e-11,0.00306964946100013,0.00196959781728956,8.80935148323078e-16,-1.51625001413482e-11,0.24667574474199,0.00291211297139955,0.0030507115147984,-1.34938854950678e-12,0.00186882706228773,-3.25789285332597e-12,0.194750740105125,0.00237147914676262,-2.62176262989391e-15,0.00255493079596234,0.00131814171380736,-1.08289652573462e-12,-1.21979298945814e-11,6.57011159427683e-13
SUCFUMtpp,fum_p + succ_c  <=> succ_p + fum_c ,0.0680896786399778,0.00306964889713869,-9.26933051217101e-12,0.00306964947341169,0.00196959799237441,8.01587969480537e-16,-7.11492550287168e-13,0.246675744745016,0.00291211297728963,0.0030507115147984,-1.83696611460258e-13,0.00186882706750341,-6.53733024738008e-13,0.194750740119551,0.00237147915038368,8.73830414276185e-16,0.00255493080418515,0.00131814171582329,-6.74610810550412e-13,8.65086252740217e-12,3.8585190159945e-12
FUMt1pp,fum_p  <=> fum_c ,0.0680896786352121,-0.003069648929781,-6.18341756144821e-11,-0.00306964949357863,-0.00196959827344049,-8.01587969480547e-16,-2.43466756538514e-11,-0.246675744750132,-0.00291211298658988,-0.0030507115147984,-1.73756659039641e-12,-0.00186882707596667,-3.83599749035429e-12,-0.194750740143076,-0.00237147915611054,-8.73830414276191e-16,-0.00255493081715007,-0.00131814171900549,-9.199630856594e-13,-4.8908117515262e-11,-1.02554790626603e-11
ASPtpp,asp__L_p  <=> asp__L_c ,0.0680896786316414,-0.00306964895298781,-1.12185042812425e-10,-0.00306964950805763,-0.00196959847382684,-8.80935148323101e-16,-4.32684844621476e-11,-0.246675744753854,-0.00291211299308417,-0.0030507115147984,-3.13332393484148e-12,-0.00186882708203194,-7.2333111640941e-12,-0.194750740159548,-0.00237147916013719,2.6217626298939e-15,-0.00255493082624199,-0.00131814172123696,-2.85580495373088e-12,-8.30689297034823e-11,-1.6063071370518e-11
PFK_3,atp_c + s7p_c  -> h_c + adp_c + s17bp_c ,0.0644212632711818,0.228627241523406,0.304786036441872,0.228627240348687,0.227803711482375,0.270496626501652,0.300427060890531,0.395820357256386,0.198789454700377,0.228147914009883,0.369296099412066,0.208938572412209,0.216415774845007,0.340583036210881,0.228267159287735,0.265839343446172,0.22835696578144,0.105557431555704,0.265839526237837,0.245291050445194,0.268297312590188
FBA3,s17bp_c  <=> dhap_c + e4p_c ,0.0644212632711818,0.228627241523406,0.304786036441872,0.228627240348687,0.227803711482375,0.270496626501652,0.300427060890531,0.395820357256386,0.198789454700377,0.228147914009883,0.369296099412066,0.208938572412209,0.216415774845007,0.340583036210881,0.228267159287735,0.265839343446172,0.22835696578144,0.105557431555704,0.265839526237837,0.245291050445194,0.268297312590188
TALA,g3p_c + s7p_c  <=> e4p_c + f6p_c ,0.0563442032606029,-0.207056412618984,-0.182123549128743,-0.207056407368684,-0.228456774581019,-0.164627124540248,-0.244441578880997,-0.386146167423618,-0.19975502807049,-0.230460719020624,-0.22527261637394,-0.209558222033746,-0.206979325861307,-0.271384196154036,-0.211518416108105,-0.161768955650123,-0.210312581982697,-0.105994489644607,-0.161769068761121,-0.160092622803856,-0.259737855846098
TKT2,xu5p__D_c + e4p_c  <=> g3p_c + f6p_c ,0.0495982502818976,0.017088506646593,0.118201822593423,0.0170885098631553,-0.00352908265724327,0.104308856033064,0.0544248360659505,0.00767402371258841,-0.0052178606247532,-0.00676747479906345,0.142331254170193,-0.00334852366385061,0.00670778286030554,0.0671367840369918,0.0132858931307557,0.102516429136451,0.0143136563958781,-0.00236181762213984,0.102516498558978,0.0828996367541743,0.00678083971658403
TKT1,r5p_c + xu5p__D_c  <=> g3p_c + s7p_c ,0.049142096615959,0.0215708289044217,0.122662487313127,0.0215708329800025,-0.00065306309864721,0.105869501961405,0.0559854820095331,0.00967418983276843,-0.000965573370112807,-0.00231280501074154,0.144023483038126,-0.000619649621537502,0.00943644898369943,0.0691988400568452,0.0167487431796307,0.104070387796049,0.0180443837987437,-0.000437058088903174,0.104070457476715,0.0851984276413267,0.00855945674408598
RPI,r5p_c  <=> ru5p__D_c ,0.0481218053975769,-0.0325659551170825,-0.133604487670554,-0.032565961309634,-0.00640180621370697,-0.109697762860982,-0.0598137429198775,-0.0145805927569878,-0.00946527755391436,-0.00861448981089682,-0.148174516587109,-0.00607427217371702,-0.0161298607548022,-0.0742570587545656,-0.0252431064427077,-0.107882244840665,-0.027195849591778,-0.0042843726511866,-0.107882315154337,-0.0908373564160496,-0.0129224002472619
PYK3,pep_c + h_c + gdp_c  -> gtp_c + pyr_c ,0.0474582447032437,0.0974221700255887,1.35375838804702e-09,0.0974221564753462,0.103287870191134,2.88352843182538e-27,1.11930418138249e-09,7.37871765583207e-12,0.0857795858830758,0.0996074585860753,3.47985090609655e-12,0.0945168766466816,1.20208961017818e-11,2.84082741185638e-10,0.100402077699041,3.68190597413523e-27,0.0996681012883507,0.0464322375361032,1.24977724920856e-09,0.0195177509097943,1.89285662505821e-09
ACONTb,h2o_c + acon_C_c  <=> icit_c ,0.0439187282899952,0.0126600968215156,0.0125989261685952,0.0126600992314919,0.0081231748441149,0.00440796698737271,0.203944072472413,0.00564936996170421,0.0120103743549297,0.0125819937821842,0.00477961648124496,0.00770756932735117,0.00770698207426796,0.00582417491095467,0.00978064813921739,0.00438907912862096,0.0105372544331372,0.00543638779801082,0.00438907987434609,0.00649282088909482,0.00502361555614777
ACONTa,cit_c  <=> h2o_c + acon_C_c ,0.0439187282899952,0.0126600968215156,0.0125989261685952,0.0126600992314919,0.0081231748441149,0.00440796698737271,0.203944072472413,0.00564936996170421,0.0120103743549297,0.0125819937821842,0.00477961648124496,0.00770756932735117,0.00770698207426796,0.00582417491095467,0.00978064813921739,0.00438907912862096,0.0105372544331372,0.00543638779801082,0.00438907987434609,0.00649282088909482,0.00502361555614777
ICDHyr,nadp_c + icit_c  <=> akg_c + nadph_c + co2_c ,0.0439187282818341,0.0126600967957294,0.0125989261401508,0.0126600992163909,0.0081231746456489,0.00440796698737271,0.203944072418701,0.00564936995969032,0.0120103743525914,0.0125819937821842,0.00477961647731655,0.00770756932514203,0.0077069820725477,0.00582417490379626,0.00978064813768559,0.00438907912862096,0.0105372544287407,0.00543638779697317,0.00438907987111031,0.00649282084544103,0.00502361554935431
PYK2,pep_c + h_c + udp_c  -> utp_c + pyr_c ,0.0371606735150728,0.075264444253499,1.32063518195607e-09,0.0752644278857408,0.0822261640796243,2.82774393823225e-27,1.10278504061593e-09,7.37456385929225e-12,0.0659448981543784,0.0772448036093486,3.47742753170714e-12,0.0751094574301078,1.19951739177419e-11,2.82186915960487e-10,0.0790307174681681,3.5912161678387e-27,0.078060315207824,0.0361169774388607,1.18806779933142e-09,0.0135912905362728,1.81993256799562e-09
PYK4,pep_c + h_c + cdp_c  -> ctp_c + pyr_c ,0.0366376942929282,0.0739802889071154,1.31420100050994e-09,0.0739802905894155,0.0813994619191079,2.81304194238159e-27,1.10115738105219e-09,7.37373089439619e-12,0.0647266786958566,0.0758105310713727,3.47693793760129e-12,0.0743276183202272,1.19954588317841e-11,2.81770030221859e-10,0.0780386528145174,3.56747741794568e-27,0.0769915097084943,0.0355655592426703,1.18145868590245e-09,0.0129324962491389,1.81153918572382e-09
